Comuna;R0;Codigo comuna;fecha;dia
Bah°a Azul;1,25;120702;20-06-2020;16
Bah°a Azul;1,24;120702;21-06-2020;17
Bah°a Azul;1,24;120702;22-06-2020;18
Bah°a Azul;1,26;120702;23-06-2020;19
Bah°a Azul;1,24;120702;24-06-2020;20
Bah°a Azul;1,23;120702;25-06-2020;21
Bah°a Azul;1,25;120702;26-06-2020;22
Bah°a Honda;NA;91102;06-06-2020;2
Bah°a Honda;0;91102;07-06-2020;3
Bah°a Honda;0;91102;08-06-2020;4
Bah°a Honda;0;91102;09-06-2020;5
Bah°a Honda;0;91102;10-06-2020;6
Bah°a Honda;0;91102;11-06-2020;7
Bah°a Honda;0;91102;12-06-2020;8
Bah°a Honda;0;91102;13-06-2020;9
Bah°a Honda;0;91102;14-06-2020;10
Bah°a Honda;0;91102;15-06-2020;11
Bah°a Honda;0;91102;16-06-2020;12
Bah°a Honda;0;91102;17-06-2020;13
Bah°a Honda;0;91102;18-06-2020;14
Bah°a Honda;0;91102;19-06-2020;15
Bah°a Honda;0;91102;20-06-2020;16
Bah°a Honda;0;91102;21-06-2020;17
Bah°a Honda;0;91102;22-06-2020;18
Bah°a Honda;0;91102;23-06-2020;19
Bah°a Honda;0;91102;24-06-2020;20
Bah°a Honda;0;91102;25-06-2020;21
Bah°a Honda;0;91102;26-06-2020;22
Bah°a Honda;NA;70402;06-06-2020;2
Bah°a Honda;0;70402;07-06-2020;3
Bah°a Honda;0;70402;08-06-2020;4
Bah°a Honda;1,81;70402;09-06-2020;5
Bah°a Honda;1,81;70402;10-06-2020;6
Bah°a Honda;1,9;70402;11-06-2020;7
Bah°a Honda;1,9;70402;12-06-2020;8
Bah°a Honda;1,98;70402;13-06-2020;9
Bah°a Honda;1,97;70402;14-06-2020;10
Bah°a Honda;1,8;70402;15-06-2020;11
Bah°a Honda;1,79;70402;16-06-2020;12
Bah°a Honda;1,8;70402;17-06-2020;13
Bah°a Honda;1,73;70402;18-06-2020;14
Bah°a Honda;1,73;70402;19-06-2020;15
Bah°a Honda;1,71;70402;20-06-2020;16
Bah°a Honda;1,7;70402;21-06-2020;17
Bah°a Honda;1,69;70402;22-06-2020;18
Bah°a Honda;1,71;70402;23-06-2020;19
Bah°a Honda;1,7;70402;24-06-2020;20
Bah°a Honda;1,7;70402;25-06-2020;21
Bah°a Honda;1,72;70402;26-06-2020;22
Bajo Cedro;NA;10306;06-06-2020;2
Bajo Cedro;0;10306;07-06-2020;3
Bajo Cedro;0;10306;08-06-2020;4
Bajo Cedro;0;10306;09-06-2020;5
Bajo Cedro;0;10306;10-06-2020;6
Bajo Cedro;0;10306;11-06-2020;7
Bajo Cedro;0;10306;12-06-2020;8
Bajo Cedro;0;10306;13-06-2020;9
Bajo Cedro;0;10306;14-06-2020;10
Bajo Cedro;0;10306;15-06-2020;11
Bajo Cedro;0;10306;16-06-2020;12
Bajo Cedro;0;10306;17-06-2020;13
Bajo Cedro;0;10306;18-06-2020;14
Bajo Cedro;0;10306;19-06-2020;15
Bajo Cedro;0;10306;20-06-2020;16
Bajo Cedro;0;10306;21-06-2020;17
Bajo Cedro;0;10306;22-06-2020;18
Bajo Cedro;0;10306;23-06-2020;19
Bajo Cedro;0;10306;24-06-2020;20
Bajo Cedro;0;10306;25-06-2020;21
Bajo Cedro;0;10306;26-06-2020;22
Bajo Corral;NA;70202;06-06-2020;2
Bajo Corral;0;70202;07-06-2020;3
Bajo Corral;0;70202;08-06-2020;4
Bajo Corral;5,85;70202;09-06-2020;5
Bajo Corral;5,85;70202;10-06-2020;6
Bajo Corral;5,9;70202;11-06-2020;7
Bajo Corral;5,98;70202;12-06-2020;8
Bajo Corral;1,75;70202;13-06-2020;9
Bajo Corral;1,74;70202;14-06-2020;10
Bajo Corral;1,73;70202;15-06-2020;11
Bajo Corral;1,73;70202;16-06-2020;12
Bajo Corral;1,75;70202;17-06-2020;13
Bajo Corral;1,73;70202;18-06-2020;14
Bajo Corral;1,83;70202;19-06-2020;15
Bajo Corral;1,81;70202;20-06-2020;16
Bajo Corral;1,77;70202;21-06-2020;17
Bajo Corral;1,77;70202;22-06-2020;18
Bajo Corral;1,8;70202;23-06-2020;19
Bajo Corral;1,77;70202;24-06-2020;20
Bajo Corral;1,75;70202;25-06-2020;21
Bajo Corral;1,78;70202;26-06-2020;22
Bajos de GÅera;NA;70403;06-06-2020;2
Bajos de GÅera;0;70403;07-06-2020;3
Bajos de GÅera;0;70403;08-06-2020;4
Bajos de GÅera;0;70403;09-06-2020;5
Bajos de GÅera;0;70403;10-06-2020;6
Bajos de GÅera;0;70403;11-06-2020;7
Bajos de GÅera;0;70403;12-06-2020;8
Bajos de GÅera;0;70403;13-06-2020;9
Bajos de GÅera;0;70403;14-06-2020;10
Bajos de GÅera;0;70403;15-06-2020;11
Bajos de GÅera;-0,18;70403;16-06-2020;12
Bajos de GÅera;-0,17;70403;17-06-2020;13
Bajos de GÅera;-0,15;70403;18-06-2020;14
Bajos de GÅera;-0,14;70403;19-06-2020;15
Bajos de GÅera;-0,14;70403;20-06-2020;16
Bajos de GÅera;-0,14;70403;21-06-2020;17
Bajos de GÅera;-0,14;70403;22-06-2020;18
Bajos de GÅera;-0,13;70403;23-06-2020;19
Bajos de GÅera;-0,13;70403;24-06-2020;20
Bajos de GÅera;-0,12;70403;25-06-2020;21
Bajos de GÅera;-0,12;70403;26-06-2020;22
Bakama;NA;120303;06-06-2020;2
Bakama;0;120303;07-06-2020;3
Bakama;0;120303;08-06-2020;4
Bakama;0;120303;09-06-2020;5
Bakama;0;120303;10-06-2020;6
Bakama;0;120303;11-06-2020;7
Bakama;0;120303;12-06-2020;8
Bakama;0;120303;13-06-2020;9
Bakama;0;120303;14-06-2020;10
Bakama;0;120303;15-06-2020;11
Bakama;0;120303;16-06-2020;12
Bakama;0;120303;17-06-2020;13
Bakama;-0,08;120303;18-06-2020;14
Bakama;-0,07;120303;19-06-2020;15
Bakama;-0,07;120303;20-06-2020;16
Bakama;-0,06;120303;21-06-2020;17
Bakama;-0,06;120303;22-06-2020;18
Bakama;-0,06;120303;23-06-2020;19
Bakama;-0,05;120303;24-06-2020;20
Bakama;-0,05;120303;25-06-2020;21
Bakama;-0,05;120303;26-06-2020;22
Barnizal;NA;90202;06-06-2020;2
Barnizal;0;90202;07-06-2020;3
Barnizal;0;90202;08-06-2020;4
Barnizal;0;90202;09-06-2020;5
Barnizal;0;90202;10-06-2020;6
Barnizal;0;90202;11-06-2020;7
Barnizal;0;90202;12-06-2020;8
Barnizal;0;90202;13-06-2020;9
Barnizal;0;90202;14-06-2020;10
Barnizal;0;90202;15-06-2020;11
Barnizal;0;90202;16-06-2020;12
Barnizal;0;90202;17-06-2020;13
Barnizal;0;90202;18-06-2020;14
Barnizal;0;90202;19-06-2020;15
Barnizal;0;90202;20-06-2020;16
Barnizal;0;90202;21-06-2020;17
Barnizal;0;90202;22-06-2020;18
Barnizal;0;90202;23-06-2020;19
Barnizal;0;90202;24-06-2020;20
Barnizal;0;90202;25-06-2020;21
Barnizal;0;90202;26-06-2020;22
Barriada 4 de Abril;NA;10213;06-06-2020;2
Barriada 4 de Abril;0;10213;07-06-2020;3
Barriada 4 de Abril;0;10213;08-06-2020;4
Barriada 4 de Abril;0;10213;09-06-2020;5
Barriada 4 de Abril;0;10213;10-06-2020;6
Barriada 4 de Abril;0;10213;11-06-2020;7
Barriada 4 de Abril;0;10213;12-06-2020;8
Barriada 4 de Abril;0;10213;13-06-2020;9
Barriada 4 de Abril;0;10213;14-06-2020;10
Barriada 4 de Abril;0;10213;15-06-2020;11
Barriada 4 de Abril;0;10213;16-06-2020;12
Barriada 4 de Abril;0;10213;17-06-2020;13
Barriada 4 de Abril;0;10213;18-06-2020;14
Barriada 4 de Abril;0;10213;19-06-2020;15
Barriada 4 de Abril;0;10213;20-06-2020;16
Barriada 4 de Abril;0;10213;21-06-2020;17
Barriada 4 de Abril;0;10213;22-06-2020;18
Barriada 4 de Abril;0;10213;23-06-2020;19
Barriada 4 de Abril;-0,05;10213;24-06-2020;20
Barriada 4 de Abril;-0,05;10213;25-06-2020;21
Barriada 4 de Abril;-0,05;10213;26-06-2020;22
Barriada Guaym°;NA;10403;06-06-2020;2
Barriada Guaym°;0;10403;07-06-2020;3
Barriada Guaym°;0;10403;08-06-2020;4
Barriada Guaym°;0;10403;09-06-2020;5
Barriada Guaym°;0;10403;10-06-2020;6
Barriada Guaym°;0;10403;11-06-2020;7
Barriada Guaym°;0;10403;12-06-2020;8
Barriada Guaym°;0;10403;13-06-2020;9
Barriada Guaym°;0;10403;14-06-2020;10
Barriada Guaym°;0;10403;15-06-2020;11
Barriada Guaym°;0;10403;16-06-2020;12
Barriada Guaym°;0;10403;17-06-2020;13
Barriada Guaym°;0;10403;18-06-2020;14
Barriada Guaym°;0;10403;19-06-2020;15
Barriada Guaym°;0;10403;20-06-2020;16
Barriada Guaym°;0;10403;21-06-2020;17
Barriada Guaym°;0;10403;22-06-2020;18
Barriada Guaym°;0;10403;23-06-2020;19
Barriada Guaym°;0;10403;24-06-2020;20
Barriada Guaym°;0;10403;25-06-2020;21
Barriada Guaym°;0;10403;26-06-2020;22
Barrio Balboa;NA;130701;06-06-2020;2
Barrio Balboa;0;130701;07-06-2020;3
Barrio Balboa;0;130701;08-06-2020;4
Barrio Balboa;0;130701;09-06-2020;5
Barrio Balboa;0;130701;10-06-2020;6
Barrio Balboa;0;130701;11-06-2020;7
Barrio Balboa;0;130701;12-06-2020;8
Barrio Balboa;0;130701;13-06-2020;9
Barrio Balboa;0;130701;14-06-2020;10
Barrio Balboa;0;130701;15-06-2020;11
Barrio Balboa;0;130701;16-06-2020;12
Barrio Balboa;0;130701;17-06-2020;13
Barrio Balboa;0;130701;18-06-2020;14
Barrio Balboa;0;130701;19-06-2020;15
Barrio Balboa;0;130701;20-06-2020;16
Barrio Balboa;0;130701;21-06-2020;17
Barrio Balboa;0;130701;22-06-2020;18
Barrio Balboa;0;130701;23-06-2020;19
Barrio Balboa;0;130701;24-06-2020;20
Barrio Balboa;0;130701;25-06-2020;21
Barrio Balboa;0;130701;26-06-2020;22
Barrio Col¢n;NA;130702;06-06-2020;2
Barrio Col¢n;0;130702;07-06-2020;3
Barrio Col¢n;0;130702;08-06-2020;4
Barrio Col¢n;3,83;130702;09-06-2020;5
Barrio Col¢n;3,83;130702;10-06-2020;6
Barrio Col¢n;3,8;130702;11-06-2020;7
Barrio Col¢n;3,83;130702;12-06-2020;8
Barrio Col¢n;1,24;130702;13-06-2020;9
Barrio Col¢n;1,23;130702;14-06-2020;10
Barrio Col¢n;1,19;130702;15-06-2020;11
Barrio Col¢n;1,2;130702;16-06-2020;12
Barrio Col¢n;1,21;130702;17-06-2020;13
Barrio Col¢n;1,18;130702;18-06-2020;14
Barrio Col¢n;1,19;130702;19-06-2020;15
Barrio Col¢n;1,18;130702;20-06-2020;16
Barrio Col¢n;1,19;130702;21-06-2020;17
Barrio Col¢n;1,18;130702;22-06-2020;18
Barrio Col¢n;1,2;130702;23-06-2020;19
Barrio Col¢n;1,19;130702;24-06-2020;20
Barrio Col¢n;1,18;130702;25-06-2020;21
Barrio Col¢n;1,2;130702;26-06-2020;22
Barrio FrancÇs;NA;10402;06-06-2020;2
Barrio FrancÇs;0;10402;07-06-2020;3
Barrio FrancÇs;0;10402;08-06-2020;4
Barrio FrancÇs;0;10402;09-06-2020;5
Barrio FrancÇs;0;10402;10-06-2020;6
Barrio FrancÇs;0;10402;11-06-2020;7
Barrio FrancÇs;0;10402;12-06-2020;8
Barrio FrancÇs;0;10402;13-06-2020;9
Barrio FrancÇs;0;10402;14-06-2020;10
Barrio FrancÇs;0;10402;15-06-2020;11
Barrio FrancÇs;0;10402;16-06-2020;12
Barrio FrancÇs;0;10402;17-06-2020;13
Barrio FrancÇs;0;10402;18-06-2020;14
Barrio FrancÇs;0;10402;19-06-2020;15
Barrio FrancÇs;0;10402;20-06-2020;16
Barrio FrancÇs;0;10402;21-06-2020;17
Barrio FrancÇs;0;10402;22-06-2020;18
Barrio FrancÇs;0;10402;23-06-2020;19
Barrio FrancÇs;0;10402;24-06-2020;20
Barrio FrancÇs;0;10402;25-06-2020;21
Barrio FrancÇs;0;10402;26-06-2020;22
Barrio Norte;NA;30101;06-06-2020;2
Barrio Norte;0;30101;07-06-2020;3
Barrio Norte;0;30101;08-06-2020;4
Barrio Norte;0;30101;09-06-2020;5
Barrio Norte;0;30101;10-06-2020;6
Barrio Norte;0;30101;11-06-2020;7
Barrio Norte;0;30101;12-06-2020;8
Barrio Norte;0;30101;13-06-2020;9
Barrio Norte;0;30101;14-06-2020;10
Barrio Norte;0;30101;15-06-2020;11
Barrio Norte;0;30101;16-06-2020;12
Barrio Norte;0;30101;17-06-2020;13
Barrio Norte;0;30101;18-06-2020;14
Barrio Norte;0;30101;19-06-2020;15
Barrio Norte;0;30101;20-06-2020;16
Barrio Norte;0;30101;21-06-2020;17
Barrio Norte;0;30101;22-06-2020;18
Barrio Norte;0;30101;23-06-2020;19
Barrio Norte;0;30101;24-06-2020;20
Barrio Norte;0;30101;25-06-2020;21
Barrio Norte;0;30101;26-06-2020;22
Barrio Sur;NA;30102;06-06-2020;2
Barrio Sur;0;30102;07-06-2020;3
Barrio Sur;0;30102;08-06-2020;4
Barrio Sur;-1;30102;09-06-2020;5
Barrio Sur;-0,8;30102;10-06-2020;6
Barrio Sur;2,6;30102;11-06-2020;7
Barrio Sur;2,67;30102;12-06-2020;8
Barrio Sur;1,11;30102;13-06-2020;9
Barrio Sur;0,77;30102;14-06-2020;10
Barrio Sur;0,81;30102;15-06-2020;11
Barrio Sur;0,84;30102;16-06-2020;12
Barrio Sur;0,89;30102;17-06-2020;13
Barrio Sur;0,8;30102;18-06-2020;14
Barrio Sur;0,99;30102;19-06-2020;15
Barrio Sur;1,01;30102;20-06-2020;16
Barrio Sur;0,97;30102;21-06-2020;17
Barrio Sur;1,12;30102;22-06-2020;18
Barrio Sur;1,16;30102;23-06-2020;19
Barrio Sur;1,05;30102;24-06-2020;20
Barrio Sur;1,04;30102;25-06-2020;21
Barrio Sur;1,09;30102;26-06-2020;22
Barrios Unidos;NA;20105;06-06-2020;2
Barrios Unidos;0;20105;07-06-2020;3
Barrios Unidos;0;20105;08-06-2020;4
Barrios Unidos;-0,25;20105;09-06-2020;5
Barrios Unidos;-0,2;20105;10-06-2020;6
Barrios Unidos;-0,17;20105;11-06-2020;7
Barrios Unidos;-0,14;20105;12-06-2020;8
Barrios Unidos;-0,13;20105;13-06-2020;9
Barrios Unidos;-0,11;20105;14-06-2020;10
Barrios Unidos;-0,1;20105;15-06-2020;11
Barrios Unidos;-0,09;20105;16-06-2020;12
Barrios Unidos;-0,08;20105;17-06-2020;13
Barrios Unidos;-0,08;20105;18-06-2020;14
Barrios Unidos;-0,07;20105;19-06-2020;15
Barrios Unidos;-0,07;20105;20-06-2020;16
Barrios Unidos;-0,06;20105;21-06-2020;17
Barrios Unidos;-0,06;20105;22-06-2020;18
Barrios Unidos;-0,06;20105;23-06-2020;19
Barrios Unidos;-0,05;20105;24-06-2020;20
Barrios Unidos;-0,05;20105;25-06-2020;21
Barrios Unidos;-0,05;20105;26-06-2020;22
Bastimentos;NA;10102;06-06-2020;2
Bastimentos;0;10102;07-06-2020;3
Bastimentos;0;10102;08-06-2020;4
Bastimentos;0;10102;09-06-2020;5
Bastimentos;0;10102;10-06-2020;6
Bastimentos;-1;10102;11-06-2020;7
Bastimentos;-0,86;10102;12-06-2020;8
Bastimentos;-2,04;10102;13-06-2020;9
Bastimentos;-1,8;10102;14-06-2020;10
Bastimentos;-1,61;10102;15-06-2020;11
Bastimentos;-2,14;10102;16-06-2020;12
Bastimentos;-1,99;10102;17-06-2020;13
Bastimentos;-1,84;10102;18-06-2020;14
Bastimentos;-1,71;10102;19-06-2020;15
Bastimentos;-1,62;10102;20-06-2020;16
Bastimentos;-1,52;10102;21-06-2020;17
Bastimentos;-1,42;10102;22-06-2020;18
Bastimentos;-1,36;10102;23-06-2020;19
Bastimentos;-1,29;10102;24-06-2020;20
Bastimentos;-1,23;10102;25-06-2020;21
Bastimentos;-1,19;10102;26-06-2020;22
Bayano;NA;70203;06-06-2020;2
Bayano;0;70203;07-06-2020;3
Bayano;0;70203;08-06-2020;4
Bayano;0;70203;09-06-2020;5
Bayano;0;70203;10-06-2020;6
Bayano;0;70203;11-06-2020;7
Bayano;0;70203;12-06-2020;8
Bayano;0;70203;13-06-2020;9
Bayano;0;70203;14-06-2020;10
Bayano;0;70203;15-06-2020;11
Bayano;0;70203;16-06-2020;12
Bayano;0;70203;17-06-2020;13
Bayano;0;70203;18-06-2020;14
Bayano;0;70203;19-06-2020;15
Bayano;0;70203;20-06-2020;16
Bayano;0;70203;21-06-2020;17
Bayano;0;70203;22-06-2020;18
Bayano;0;70203;23-06-2020;19
Bayano;0;70203;24-06-2020;20
Bayano;0;70203;25-06-2020;21
Bayano;0;70203;26-06-2020;22
Bejuco;NA;130402;06-06-2020;2
Bejuco;0;130402;07-06-2020;3
Bejuco;0;130402;08-06-2020;4
Bejuco;0;130402;09-06-2020;5
Bejuco;0;130402;10-06-2020;6
Bejuco;0;130402;11-06-2020;7
Bejuco;0;130402;12-06-2020;8
Bejuco;0;130402;13-06-2020;9
Bejuco;0;130402;14-06-2020;10
Bejuco;0;130402;15-06-2020;11
Bejuco;0;130402;16-06-2020;12
Bejuco;0;130402;17-06-2020;13
Bejuco;0;130402;18-06-2020;14
Bejuco;0;130402;19-06-2020;15
Bejuco;0;130402;20-06-2020;16
Bejuco;0;130402;21-06-2020;17
Bejuco;0;130402;22-06-2020;18
Bejuco;0;130402;23-06-2020;19
Bejuco;0;130402;24-06-2020;20
Bejuco;0;130402;25-06-2020;21
Bejuco;0;130402;26-06-2020;22
Belisario Fr°as;NA;81007;06-06-2020;2
Belisario Fr°as;0;81007;07-06-2020;3
Belisario Fr°as;0;81007;08-06-2020;4
Belisario Fr°as;0;81007;09-06-2020;5
Belisario Fr°as;0;81007;10-06-2020;6
Belisario Fr°as;0;81007;11-06-2020;7
Belisario Fr°as;0;81007;12-06-2020;8
Belisario Fr°as;0;81007;13-06-2020;9
Belisario Fr°as;0;81007;14-06-2020;10
Belisario Fr°as;0;81007;15-06-2020;11
Belisario Fr°as;0;81007;16-06-2020;12
Belisario Fr°as;0;81007;17-06-2020;13
Belisario Fr°as;0;81007;18-06-2020;14
Belisario Fr°as;0;81007;19-06-2020;15
Belisario Fr°as;0;81007;20-06-2020;16
Belisario Fr°as;0;81007;21-06-2020;17
Belisario Fr°as;0;81007;22-06-2020;18
Belisario Fr°as;0;81007;23-06-2020;19
Belisario Fr°as;0;81007;24-06-2020;20
Belisario Fr°as;0;81007;25-06-2020;21
Belisario Fr°as;0;81007;26-06-2020;22
Belisario Porras;NA;81002;06-06-2020;2
Belisario Porras;0;81002;07-06-2020;3
Belisario Porras;0;81002;08-06-2020;4
Belisario Porras;0;81002;09-06-2020;5
Belisario Porras;0;81002;10-06-2020;6
Belisario Porras;0;81002;11-06-2020;7
Belisario Porras;0;81002;12-06-2020;8
Belisario Porras;0;81002;13-06-2020;9
Belisario Porras;0;81002;14-06-2020;10
Belisario Porras;2;81002;15-06-2020;11
Belisario Porras;2;81002;16-06-2020;12
Belisario Porras;2;81002;17-06-2020;13
Belisario Porras;1,92;81002;18-06-2020;14
Belisario Porras;1,92;81002;19-06-2020;15
Belisario Porras;1,86;81002;20-06-2020;16
Belisario Porras;1,87;81002;21-06-2020;17
Belisario Porras;1,88;81002;22-06-2020;18
Belisario Porras;1,88;81002;23-06-2020;19
Belisario Porras;1,89;81002;24-06-2020;20
Belisario Porras;1,84;81002;25-06-2020;21
Belisario Porras;1,85;81002;26-06-2020;22
Bella Vista;NA;80807;06-06-2020;2
Bella Vista;0;80807;07-06-2020;3
Bella Vista;0;80807;08-06-2020;4
Bella Vista;2;80807;09-06-2020;5
Bella Vista;2;80807;10-06-2020;6
Bella Vista;2;80807;11-06-2020;7
Bella Vista;2;80807;12-06-2020;8
Bella Vista;1,86;80807;13-06-2020;9
Bella Vista;1,75;80807;14-06-2020;10
Bella Vista;1,78;80807;15-06-2020;11
Bella Vista;1,7;80807;16-06-2020;12
Bella Vista;1,73;80807;17-06-2020;13
Bella Vista;1,75;80807;18-06-2020;14
Bella Vista;1,77;80807;19-06-2020;15
Bella Vista;1,71;80807;20-06-2020;16
Bella Vista;1,73;80807;21-06-2020;17
Bella Vista;1,75;80807;22-06-2020;18
Bella Vista;1,76;80807;23-06-2020;19
Bella Vista;1,78;80807;24-06-2020;20
Bella Vista;1,79;80807;25-06-2020;21
Bella Vista;1,8;80807;26-06-2020;22
Bella Vista;NA;41302;06-06-2020;2
Bella Vista;0;41302;07-06-2020;3
Bella Vista;0;41302;08-06-2020;4
Bella Vista;0;41302;09-06-2020;5
Bella Vista;0;41302;10-06-2020;6
Bella Vista;5,02;41302;11-06-2020;7
Bella Vista;5,02;41302;12-06-2020;8
Bella Vista;5,02;41302;13-06-2020;9
Bella Vista;5,02;41302;14-06-2020;10
Bella Vista;5,02;41302;15-06-2020;11
Bella Vista;5,02;41302;16-06-2020;12
Bella Vista;5,02;41302;17-06-2020;13
Bella Vista;4,93;41302;18-06-2020;14
Bella Vista;4,94;41302;19-06-2020;15
Bella Vista;4,95;41302;20-06-2020;16
Bella Vista;4,95;41302;21-06-2020;17
Bella Vista;4,96;41302;22-06-2020;18
Bella Vista;4,96;41302;23-06-2020;19
Bella Vista;3,45;41302;24-06-2020;20
Bella Vista;3,45;41302;25-06-2020;21
Bella Vista;3,46;41302;26-06-2020;22
Betania;NA;80806;06-06-2020;2
Betania;0;80806;07-06-2020;3
Betania;0;80806;08-06-2020;4
Betania;0;80806;09-06-2020;5
Betania;0;80806;10-06-2020;6
Betania;0;80806;11-06-2020;7
Betania;0;80806;12-06-2020;8
Betania;0;80806;13-06-2020;9
Betania;0;80806;14-06-2020;10
Betania;0;80806;15-06-2020;11
Betania;0;80806;16-06-2020;12
Betania;0;80806;17-06-2020;13
Betania;0;80806;18-06-2020;14
Betania;0;80806;19-06-2020;15
Betania;0;80806;20-06-2020;16
Betania;0;80806;21-06-2020;17
Betania;0;80806;22-06-2020;18
Betania;0;80806;23-06-2020;19
Betania;0;80806;24-06-2020;20
Betania;0;80806;25-06-2020;21
Betania;0;80806;26-06-2020;22
Bijagual;NA;40602;06-06-2020;2
Bijagual;0;40602;07-06-2020;3
Bijagual;0;40602;08-06-2020;4
Bijagual;0;40602;09-06-2020;5
Bijagual;0;40602;10-06-2020;6
Bijagual;0;40602;11-06-2020;7
Bijagual;0;40602;12-06-2020;8
Bijagual;0;40602;13-06-2020;9
Bijagual;0;40602;14-06-2020;10
Bijagual;0;40602;15-06-2020;11
Bijagual;0;40602;16-06-2020;12
Bijagual;0;40602;17-06-2020;13
Bijagual;0;40602;18-06-2020;14
Bijagual;0;40602;19-06-2020;15
Bijagual;0;40602;20-06-2020;16
Bijagual;1;40602;21-06-2020;17
Bijagual;1;40602;22-06-2020;18
Bijagual;1;40602;23-06-2020;19
Bijagual;1;40602;24-06-2020;20
Bijagual;1;40602;25-06-2020;21
Bijagual;1;40602;26-06-2020;22
Bisira (Cabecera);NA;120601;06-06-2020;2
Bisira (Cabecera);0;120601;07-06-2020;3
Bisira (Cabecera);0;120601;08-06-2020;4
Bisira (Cabecera);0;120601;09-06-2020;5
Bisira (Cabecera);0;120601;10-06-2020;6
Bisira (Cabecera);0;120601;11-06-2020;7
Bisira (Cabecera);0;120601;12-06-2020;8
Bisira (Cabecera);0;120601;13-06-2020;9
Bisira (Cabecera);0;120601;14-06-2020;10
Bisira (Cabecera);0;120601;15-06-2020;11
Bisira (Cabecera);0;120601;16-06-2020;12
Bisira (Cabecera);0;120601;17-06-2020;13
Bisira (Cabecera);0;120601;18-06-2020;14
Bisira (Cabecera);0;120601;19-06-2020;15
Bisira (Cabecera);0;120601;20-06-2020;16
Bisira (Cabecera);0;120601;21-06-2020;17
Bisira (Cabecera);0;120601;22-06-2020;18
Bisira (Cabecera);0;120601;23-06-2020;19
Bisira (Cabecera);0;120601;24-06-2020;20
Bisira (Cabecera);0;120601;25-06-2020;21
Bisira (Cabecera);0;120601;26-06-2020;22
Bisvalles;NA;90402;06-06-2020;2
Bisvalles;0;90402;07-06-2020;3
Bisvalles;0;90402;08-06-2020;4
Bisvalles;0;90402;09-06-2020;5
Bisvalles;0;90402;10-06-2020;6
Bisvalles;0;90402;11-06-2020;7
Bisvalles;0;90402;12-06-2020;8
Bisvalles;0;90402;13-06-2020;9
Bisvalles;0;90402;14-06-2020;10
Bisvalles;0;90402;15-06-2020;11
Bisvalles;0;90402;16-06-2020;12
Bisvalles;0;90402;17-06-2020;13
Bisvalles;-0,08;90402;18-06-2020;14
Bisvalles;-0,07;90402;19-06-2020;15
Bisvalles;-0,07;90402;20-06-2020;16
Bisvalles;-0,06;90402;21-06-2020;17
Bisvalles;-0,06;90402;22-06-2020;18
Bisvalles;-0,06;90402;23-06-2020;19
Bisvalles;-0,05;90402;24-06-2020;20
Bisvalles;-0,05;90402;25-06-2020;21
Bisvalles;-0,05;90402;26-06-2020;22
Boca Chica;NA;41202;06-06-2020;2
Boca Chica;0;41202;07-06-2020;3
Boca Chica;0;41202;08-06-2020;4
Boca Chica;0;41202;09-06-2020;5
Boca Chica;0;41202;10-06-2020;6
Boca Chica;0;41202;11-06-2020;7
Boca Chica;0;41202;12-06-2020;8
Boca Chica;0;41202;13-06-2020;9
Boca Chica;0;41202;14-06-2020;10
Boca Chica;0;41202;15-06-2020;11
Boca Chica;0;41202;16-06-2020;12
Boca Chica;0;41202;17-06-2020;13
Boca Chica;2;41202;18-06-2020;14
Boca Chica;2;41202;19-06-2020;15
Boca Chica;2;41202;20-06-2020;16
Boca Chica;2,14;41202;21-06-2020;17
Boca Chica;2,13;41202;22-06-2020;18
Boca Chica;2,12;41202;23-06-2020;19
Boca Chica;2,12;41202;24-06-2020;20
Boca Chica;2,11;41202;25-06-2020;21
Boca Chica;2,1;41202;26-06-2020;22
Boca de Balsa;NA;120102;06-06-2020;2
Boca de Balsa;0;120102;07-06-2020;3
Boca de Balsa;0;120102;08-06-2020;4
Boca de Balsa;0;120102;09-06-2020;5
Boca de Balsa;0;120102;10-06-2020;6
Boca de Balsa;0;120102;11-06-2020;7
Boca de Balsa;0;120102;12-06-2020;8
Boca de Balsa;0;120102;13-06-2020;9
Boca de Balsa;0;120102;14-06-2020;10
Boca de Balsa;0;120102;15-06-2020;11
Boca de Balsa;0;120102;16-06-2020;12
Boca de Balsa;0;120102;17-06-2020;13
Boca de Balsa;0;120102;18-06-2020;14
Boca de Balsa;0;120102;19-06-2020;15
Boca de Balsa;0;120102;20-06-2020;16
Boca de Balsa;-0,13;120102;21-06-2020;17
Boca de Balsa;-0,13;120102;22-06-2020;18
Boca de Balsa;-0,12;120102;23-06-2020;19
Boca de Balsa;-0,13;120102;24-06-2020;20
Boca de Balsa;-0,12;120102;25-06-2020;21
Boca de Balsa;-0,12;120102;26-06-2020;22
Boca de Cupe;NA;50202;06-06-2020;2
Boca de Cupe;0;50202;07-06-2020;3
Boca de Cupe;0;50202;08-06-2020;4
Boca de Cupe;0;50202;09-06-2020;5
Boca de Cupe;0;50202;10-06-2020;6
Boca de Cupe;0;50202;11-06-2020;7
Boca de Cupe;0;50202;12-06-2020;8
Boca de Cupe;0;50202;13-06-2020;9
Boca de Cupe;0;50202;14-06-2020;10
Boca de Cupe;0;50202;15-06-2020;11
Boca de Cupe;0;50202;16-06-2020;12
Boca de Cupe;0;50202;17-06-2020;13
Boca de Cupe;0;50202;18-06-2020;14
Boca de Cupe;0;50202;19-06-2020;15
